"ID","First.name","Surname","Playing.for","Jumper.No.","Round","Date","Kicks","Handballs","Disposals","Marks","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Venue","Attendance","Home.team","Away.team","Home.score","Away.score","Season"
13087,"Elijah","Tsatas","Essendon",5,"13","2024-06-09",3,3,6,1,0,0,0,0,0,0,0,2,0,0,0,1,5,0,1,0,0,0,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
12366,"Peter","Wright","Essendon",20,"13","2024-06-09",4,8,12,1,0,0,13,0,0,0,4,2,2,0,0,5,8,0,0,4,0,1,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
12276,"Blake","Acres","Carlton",13,"13","2024-06-09",9,7,16,4,0,0,0,3,2,2,2,4,1,1,0,6,10,0,1,0,0,0,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
12965,"Jordan","Boyd","Carlton",37,"13","2024-06-09",13,3,16,5,0,0,0,3,6,0,0,3,1,1,0,4,9,0,0,4,0,0,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
12976,"Jack","Carroll","Carlton",16,"13","2024-06-09",5,0,5,2,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
13055,"Alex","Cincotta","Carlton",39,"13","2024-06-09",7,3,10,2,2,0,0,1,0,3,1,3,0,1,0,3,7,0,0,0,1,0,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
13028,"Lachlan","Cowan","Carlton",2,"13","2024-06-09",11,4,15,6,0,0,0,3,5,2,1,2,0,0,0,4,11,0,0,2,0,0,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
12261,"Patrick","Cripps","Carlton",9,"13","2024-06-09",7,12,19,0,0,0,1,6,2,3,7,5,1,3,2,14,5,0,0,0,0,1,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
12421,"Charlie","Curnow","Carlton",30,"13","2024-06-09",9,2,11,5,2,2,0,0,0,4,0,1,1,0,0,5,7,2,2,4,0,3,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
12674,"Tom","De Koning","Carlton",12,"13","2024-06-09",13,11,24,5,0,0,19,0,2,7,11,3,2,1,0,17,5,2,0,3,0,0,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
12936,"Corey","Durdin","Carlton",19,"13","2024-06-09",1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
12596,"Lachie","Fogarty","Carlton",8,"13","2024-06-09",8,2,10,3,1,1,0,0,1,1,0,1,0,0,0,2,8,1,0,0,0,1,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
12411,"George","Hewett","Carlton",29,"13","2024-06-09",13,10,23,3,1,0,0,7,3,3,3,3,2,1,0,9,13,0,1,0,0,2,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
13016,"Elijah","Hollands","Carlton",20,"13","2024-06-09",14,5,19,7,3,0,0,2,3,3,4,2,0,1,3,7,12,0,2,0,0,1,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
13029,"Oliver","Hollands","Carlton",4,"13","2024-06-09",6,4,10,3,0,0,0,2,1,0,1,1,1,0,0,5,5,0,0,1,0,0,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
12937,"Brodie","Kemp","Carlton",17,"13","2024-06-09",13,1,14,10,0,0,0,4,5,0,0,5,0,3,0,2,11,0,0,2,0,0,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
12455,"Matthew","Kennedy","Carlton",7,"13","2024-06-09",12,7,19,5,0,0,0,2,0,4,1,7,2,2,0,8,10,0,0,1,0,0,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
12404,"Mitch","McGovern","Carlton",11,"13","2024-06-09",12,2,14,3,1,0,0,2,2,2,0,0,2,0,0,5,8,0,0,2,0,0,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
12566,"Harry","McKay","Carlton",10,"13","2024-06-09",6,2,8,3,1,0,3,3,1,0,0,2,1,1,0,5,4,1,0,5,0,0,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
12508,"Nic","Newman","Carlton",24,"13","2024-06-09",18,3,21,9,0,1,0,2,8,1,1,6,0,3,0,2,16,0,0,4,0,0,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
12839,"Matthew","Owies","Carlton",44,"13","2024-06-09",6,1,7,3,1,0,0,3,0,2,0,3,0,2,0,0,5,0,1,2,0,1,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
12330,"Adam","Saad","Carlton",42,"13","2024-06-09",14,6,20,6,0,0,0,4,4,1,3,3,1,1,0,7,12,0,0,5,4,0,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
12684,"Sam","Walsh","Carlton",18,"13","2024-06-09",10,12,22,4,0,1,0,6,1,1,3,5,0,4,0,13,10,0,1,1,0,0,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
12402,"Jacob","Weitering","Carlton",23,"13","2024-06-09",11,2,13,6,0,0,0,2,4,0,1,3,0,0,0,6,7,1,0,6,0,0,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
12175,"Zac","Williams","Carlton",6,"13","2024-06-09",7,5,12,4,2,0,0,2,0,2,0,1,0,0,0,8,5,0,1,0,0,2,"M.C.G.",88510,"Essendon","Carlton",70,96,2024
12823,"Jack","Bytel","Collingwood",27,"13","2024-06-10",1,1,2,1,0,0,0,1,0,0,0,2,0,1,0,0,2,0,0,0,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12660,"Darcy","Cameron","Collingwood",14,"13","2024-06-10",8,1,9,4,1,0,22,3,0,2,2,1,1,1,0,4,6,1,1,2,0,1,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12061,"Jack","Crisp","Collingwood",25,"13","2024-06-10",17,10,27,5,0,0,0,4,0,9,6,2,2,0,3,11,14,0,0,1,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12573,"Josh","Daicos","Collingwood",7,"13","2024-06-10",17,17,34,10,0,1,0,4,2,5,6,4,1,1,0,12,22,1,0,0,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12943,"Nick","Daicos","Collingwood",35,"13","2024-06-10",6,9,15,1,1,0,0,4,0,1,7,4,1,0,1,8,6,0,1,0,0,1,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
13097,"Charlie","Dean","Collingwood",43,"13","2024-06-10",8,4,12,6,0,0,0,1,4,1,0,0,1,0,0,4,8,1,0,4,0,1,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12676,"Billy","Frampton","Collingwood",17,"13","2024-06-10",4,0,4,2,1,0,1,3,0,2,1,1,1,1,0,1,3,0,1,1,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
13068,"Harvey","Harrison","Collingwood",36,"13","2024-06-10",7,6,13,5,3,0,0,2,1,2,0,4,0,1,0,4,11,1,2,1,1,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12744,"Bobby","Hill","Collingwood",23,"13","2024-06-10",5,4,9,1,0,0,0,2,0,2,0,0,0,0,0,3,7,0,0,1,0,1,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12026,"Will","Hoskin-Elliott","Collingwood",32,"13","2024-06-10",11,2,13,8,2,1,0,1,0,2,0,2,0,0,0,6,7,2,2,1,0,1,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
11967,"Jeremy","Howe","Collingwood",38,"13","2024-06-10",19,5,24,8,0,0,0,0,11,1,0,4,0,1,0,2,13,1,0,12,0,1,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12930,"Nathan","Kreuger","Collingwood",15,"13","2024-06-10",8,3,11,7,3,0,0,3,0,2,0,3,1,1,0,2,8,0,3,2,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12578,"Patrick","Lipinski","Collingwood",1,"13","2024-06-10",11,13,24,5,1,0,0,7,0,4,3,4,1,2,0,10,15,0,0,1,0,2,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12888,"Finlay","Macrae","Collingwood",18,"13","2024-06-10",10,6,16,1,1,1,0,4,0,4,5,1,0,0,0,7,9,0,0,0,0,1,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12459,"Oleg","Markov","Collingwood",37,"13","2024-06-10",7,4,11,5,0,0,0,5,3,2,0,5,0,0,0,3,8,0,0,2,2,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12371,"Brayden","Maynard","Collingwood",4,"13","2024-06-10",17,4,21,8,0,0,0,6,5,1,1,4,1,2,0,4,14,0,0,6,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12876,"Beau","McCreery","Collingwood",31,"13","2024-06-10",5,3,8,5,0,0,0,7,0,3,0,1,0,0,0,2,6,1,0,0,0,1,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12372,"Darcy","Moore","Collingwood",30,"13","2024-06-10",7,6,13,4,0,0,0,1,3,1,0,1,0,0,0,1,8,1,0,10,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12743,"John","Noble","Collingwood",9,"13","2024-06-10",14,10,24,7,0,0,0,2,4,0,1,3,3,0,2,3,19,0,0,0,2,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12740,"Isaac","Quaynor","Collingwood",3,"13","2024-06-10",8,9,17,9,0,0,0,1,3,0,1,2,0,1,0,1,17,0,0,2,2,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12700,"Lachie","Schultz","Collingwood",8,"13","2024-06-10",3,6,9,3,1,0,0,4,0,1,2,2,1,0,0,5,4,0,1,0,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
11751,"Steele","Sidebottom","Collingwood",22,"13","2024-06-10",15,7,22,8,0,1,0,1,1,3,2,2,1,1,0,8,13,1,1,1,0,1,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
13133,"Lachlan","Sullivan","Collingwood",33,"13","2024-06-10",4,9,13,1,0,0,0,3,1,2,2,0,0,0,0,4,9,0,0,0,0,1,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12249,"Jack","Billings","Melbourne",14,"13","2024-06-10",5,4,9,1,0,0,0,1,1,0,0,2,0,0,0,2,7,0,0,1,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12931,"Jake","Bowey","Melbourne",17,"13","2024-06-10",8,7,15,6,0,1,0,0,1,1,0,1,0,0,0,2,11,0,0,0,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12756,"Kade","Chandler","Melbourne",37,"13","2024-06-10",4,9,13,1,0,0,0,1,0,1,1,3,1,1,0,7,4,0,0,0,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12598,"Bayley","Fritsch","Melbourne",31,"13","2024-06-10",15,2,17,5,1,4,0,2,0,5,0,7,3,3,0,8,10,1,2,0,0,2,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
11966,"Max","Gawn","Melbourne",11,"13","2024-06-10",12,13,25,9,0,1,45,3,4,4,6,4,1,0,0,14,11,3,0,1,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
13098,"Blake","Howes","Melbourne",22,"13","2024-06-10",6,4,10,2,0,0,0,1,3,0,0,2,0,0,0,3,7,0,0,2,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12393,"Ed","Langdon","Melbourne",15,"13","2024-06-10",5,7,12,3,0,1,0,4,1,1,3,1,2,1,0,4,8,0,1,0,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
13032,"Bailey","Laurie","Melbourne",16,"13","2024-06-10",7,7,14,3,0,0,0,2,0,1,2,3,0,0,0,3,11,0,0,1,1,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
11940,"Steven","May","Melbourne",1,"13","2024-06-10",10,3,13,8,0,0,0,1,4,1,0,2,0,1,0,5,7,3,0,13,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12009,"Tom","McDonald","Melbourne",25,"13","2024-06-10",11,1,12,3,0,0,0,0,5,0,0,2,1,1,0,5,6,1,0,10,1,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
13033,"Judd","McVee","Melbourne",4,"13","2024-06-10",6,4,10,4,0,0,0,0,3,0,0,0,0,0,0,3,8,0,0,4,1,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12367,"Alex","Neal-Bullen","Melbourne",30,"13","2024-06-10",7,8,15,3,0,0,0,5,2,2,4,0,0,0,0,6,9,0,0,1,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12410,"Clayton","Oliver","Melbourne",13,"13","2024-06-10",9,19,28,1,0,0,0,2,3,4,3,6,0,3,0,15,15,0,0,3,0,1,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12430,"Christian","Petracca","Melbourne",5,"13","2024-06-10",4,9,13,4,0,0,0,2,0,4,0,1,1,0,0,5,8,1,0,1,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12653,"Harry","Petty","Melbourne",35,"13","2024-06-10",4,5,9,4,0,0,1,2,1,2,0,0,2,0,0,3,6,0,1,0,0,1,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12771,"Kysaiah","Pickett","Melbourne",36,"13","2024-06-10",12,7,19,5,2,4,0,4,0,4,2,2,1,1,0,7,12,0,3,1,0,1,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12778,"Trent","Rivers","Melbourne",24,"13","2024-06-10",17,7,24,8,0,0,0,3,4,4,2,2,0,0,0,7,17,0,0,3,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12272,"Christian","Salem","Melbourne",3,"13","2024-06-10",13,9,22,6,0,0,0,5,1,2,2,1,0,0,0,5,16,0,1,1,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12693,"Tom","Sparrow","Melbourne",32,"13","2024-06-10",11,2,13,4,0,0,0,4,1,1,2,4,0,2,0,5,9,1,0,1,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12996,"Daniel","Turner","Melbourne",42,"13","2024-06-10",8,5,13,7,0,1,0,0,0,2,0,3,1,0,0,5,7,0,1,3,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
13048,"Jacob","van Rooyen","Melbourne",2,"13","2024-06-10",8,5,13,9,3,1,2,0,1,1,0,1,0,1,0,5,8,3,4,1,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12147,"Jack","Viney","Melbourne",7,"13","2024-06-10",10,9,19,3,0,0,0,5,1,4,1,5,0,1,0,3,16,0,0,0,0,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
13099,"Caleb","Windsor","Melbourne",6,"13","2024-06-10",10,11,21,7,0,0,0,2,0,3,1,2,0,0,0,6,15,1,0,0,1,0,"M.C.G.",84659,"Collingwood","Melbourne",89,51,2024
12414,"Callum","Ah Chee","Brisbane Lions",4,"14","2024-06-14",6,4,10,5,1,0,0,2,0,1,0,0,1,0,0,4,7,0,1,1,0,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12340,"Harris","Andrews","Brisbane Lions",31,"14","2024-06-14",8,1,9,6,0,0,0,2,0,2,0,1,0,1,0,1,7,0,0,6,0,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12718,"Noah","Answerth","Brisbane Lions",43,"14","2024-06-14",2,2,4,2,0,0,0,0,2,0,0,2,0,1,0,3,2,1,0,1,0,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12610,"Zac","Bailey","Brisbane Lions",33,"14","2024-06-14",7,5,12,5,0,0,0,2,1,1,1,2,0,2,0,5,9,0,0,0,1,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12519,"Jarrod","Berry","Brisbane Lions",7,"14","2024-06-14",14,10,24,8,0,0,0,3,0,5,4,2,1,1,0,6,18,0,0,1,0,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12277,"Charlie","Cameron","Brisbane Lions",23,"14","2024-06-14",6,3,9,4,1,0,0,1,0,1,1,2,0,1,0,2,6,0,3,0,0,1,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12199,"Joe","Daniher","Brisbane Lions",3,"14","2024-06-14",15,5,20,12,5,1,0,2,1,1,1,1,1,0,3,8,12,3,5,1,0,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12408,"Josh","Dunkley","Brisbane Lions",5,"14","2024-06-14",14,9,23,5,0,0,0,5,3,6,3,6,1,3,0,9,14,1,0,2,0,1,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
13072,"Jaspa","Fletcher","Brisbane Lions",28,"14","2024-06-14",9,8,17,9,0,0,0,4,3,0,0,2,0,1,0,4,12,0,0,0,1,1,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12454,"Eric","Hipwood","Brisbane Lions",30,"14","2024-06-14",13,1,14,11,2,2,0,0,0,2,0,4,1,1,0,2,11,0,2,0,0,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
11894,"Ryan","Lester","Brisbane Lions",35,"14","2024-06-14",16,5,21,15,0,0,0,1,0,2,0,0,2,0,0,4,17,1,0,6,1,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12968,"Kai","Lohmann","Brisbane Lions",1,"14","2024-06-14",7,5,12,5,2,0,0,0,0,2,0,0,0,0,0,3,9,0,1,0,0,1,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12518,"Hugh","McCluggage","Brisbane Lions",6,"14","2024-06-14",21,5,26,11,2,1,0,3,4,5,3,1,1,0,0,8,18,2,0,0,0,1,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12617,"Oscar","McInerney","Brisbane Lions",46,"14","2024-06-14",4,2,6,0,1,0,23,2,2,1,1,1,3,0,0,6,1,0,0,2,0,1,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12391,"Conor","McKenna","Brisbane Lions",26,"14","2024-06-14",4,3,7,3,0,1,0,0,0,1,0,3,0,1,0,1,6,0,1,0,0,1,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
13137,"Logan","Morris","Brisbane Lions",13,"14","2024-06-14",7,1,8,4,3,0,0,0,1,2,0,4,1,1,0,3,6,0,1,1,0,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12055,"Lachie","Neale","Brisbane Lions",9,"14","2024-06-14",13,7,20,2,0,0,0,0,0,6,7,5,3,4,0,13,5,0,0,1,0,2,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12819,"Jack","Payne","Brisbane Lions",40,"14","2024-06-14",11,1,12,9,0,0,0,1,2,0,0,0,1,0,0,2,10,0,0,6,0,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12592,"Cam","Rayner","Brisbane Lions",16,"14","2024-06-14",8,5,13,3,1,3,0,1,0,3,2,2,1,1,2,9,4,2,2,0,0,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
13138,"Bruce","Reville","Brisbane Lions",38,"14","2024-06-14",12,1,13,7,0,1,0,0,2,4,0,2,0,1,0,2,12,0,0,0,0,1,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12668,"Brandon","Starcevich","Brisbane Lions",37,"14","2024-06-14",8,2,10,7,1,0,0,1,1,2,0,2,0,1,0,0,10,0,0,0,0,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
13026,"Darcy","Wilmot","Brisbane Lions",44,"14","2024-06-14",19,6,25,9,0,0,0,2,3,3,3,1,0,1,0,7,14,1,0,4,2,1,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12076,"Dayne","Zorko","Brisbane Lions",15,"14","2024-06-14",26,4,30,9,0,0,0,3,8,3,0,4,3,1,1,10,17,0,0,2,0,1,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12558,"Josh","Battle","St Kilda",26,"14","2024-06-14",3,7,10,4,0,0,0,2,0,0,0,0,0,0,0,1,9,0,0,1,0,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12483,"Riley","Bonner","St Kilda",36,"14","2024-06-14",11,5,16,5,0,1,0,0,3,3,0,2,0,0,0,1,13,0,0,0,0,1,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12490,"Dan","Butler","St Kilda",16,"14","2024-06-14",6,4,10,2,2,1,0,3,0,2,1,5,1,3,0,4,7,0,2,2,0,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
13035,"Anthony","Caminiti","St Kilda",47,"14","2024-06-14",3,4,7,4,0,0,0,0,1,1,0,4,1,1,0,4,3,2,0,2,0,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12097,"Tom","Campbell","St Kilda",38,"14","2024-06-14",3,6,9,1,0,0,12,3,2,1,2,1,0,1,0,7,2,0,0,1,0,1,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12591,"Hunter","Clark","St Kilda",11,"14","2024-06-14",13,3,16,4,0,0,0,4,1,2,5,0,1,0,0,8,9,0,0,1,0,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12392,"Zaine","Cordy","St Kilda",21,"14","2024-06-14",0,2,2,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,1,0,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12582,"Paddy","Dow","St Kilda",15,"14","2024-06-14",6,7,13,2,0,0,0,3,1,2,4,2,2,0,0,8,8,0,0,3,0,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12831,"Liam","Henry","St Kilda",23,"14","2024-06-14",8,5,13,3,2,1,0,2,0,6,1,0,1,0,0,6,8,0,0,1,0,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12609,"Jack","Higgins","St Kilda",1,"14","2024-06-14",8,6,14,4,5,1,0,2,1,1,1,0,2,0,0,5,8,0,2,0,0,1,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12060,"Bradley","Hill","St Kilda",8,"14","2024-06-14",12,6,18,3,0,0,0,1,0,2,2,4,1,1,0,4,12,0,0,1,1,1,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12288,"Zak","Jones","St Kilda",3,"14","2024-06-14",3,6,9,3,0,0,0,0,0,2,0,2,0,1,0,2,8,0,0,1,0,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12773,"Max","King","St Kilda",12,"14","2024-06-14",7,1,8,5,3,0,0,1,0,1,0,1,0,0,0,3,5,0,4,1,0,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12564,"Rowan","Marshall","St Kilda",19,"14","2024-06-14",12,8,20,5,0,0,19,6,1,7,2,5,1,2,0,6,13,0,0,1,0,2,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12948,"Mitch","Owens","St Kilda",10,"14","2024-06-14",6,2,8,4,2,1,0,0,0,1,0,1,2,1,0,6,3,1,3,2,1,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12132,"Sebastian","Ross","St Kilda",6,"14","2024-06-14",6,4,10,3,0,0,0,3,1,1,1,1,0,0,0,5,5,0,0,1,1,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
13152,"Arie","Schoenmaker","St Kilda",27,"14","2024-06-14",15,3,18,6,0,0,0,1,6,1,1,1,1,0,0,3,11,0,0,3,1,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12325,"Jack","Sinclair","St Kilda",35,"14","2024-06-14",22,10,32,1,0,0,0,2,10,3,4,2,0,1,0,8,19,0,0,2,3,1,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12368,"Jack","Steele","St Kilda",9,"14","2024-06-14",9,7,16,4,0,0,0,5,1,5,4,1,1,0,0,8,8,0,0,0,0,2,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12703,"Callum","Wilkie","St Kilda",44,"14","2024-06-14",14,4,18,8,0,0,0,0,5,0,0,4,1,3,0,7,13,1,0,10,1,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
13110,"Darcy","Wilson","St Kilda",22,"14","2024-06-14",11,7,18,3,1,0,0,2,1,4,2,4,4,1,0,7,12,0,0,1,0,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12967,"Marcus","Windhager","St Kilda",2,"14","2024-06-14",4,5,9,2,0,0,0,4,0,3,3,6,2,3,0,6,3,0,0,0,0,1,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12312,"Mason","Wood","St Kilda",32,"14","2024-06-14",14,8,22,8,1,2,0,3,0,2,2,3,1,0,0,9,13,2,1,0,0,0,"Gabba",27445,"Brisbane Lions","St Kilda",126,106,2024
12269,"Marcus","Bontempelli","Western Bulldogs",4,"14","2024-06-15",20,10,30,8,3,0,0,5,1,8,7,4,0,0,3,13,17,0,1,4,0,3,"Docklands",21796,"Western Bulldogs","Fremantle",149,82,2024
12916,"Lachlan","Bramble","Western Bulldogs",29,"14","2024-06-15",20,10,30,10,1,0,0,4,2,4,0,1,2,0,1,4,21,0,1,2,3,0,"Docklands",21796,"Western Bulldogs","Fremantle",149,82,2024
12354,"Bailey","Dale","Western Bulldogs",31,"14","2024-06-15",21,9,30,7,0,0,0,2,4,5,2,3,0,0,2,10,16,0,0,1,1,0,"Docklands",21796,"Western Bulldogs","Fremantle",149,82,2024
12373,"Caleb","Daniel","Western Bulldogs",35,"14","2024-06-15",4,2,6,2,0,0,0,0,3,0,0,1,0,0,0,0,6,0,0,0,1,0,"Docklands",21796,"Western Bulldogs","Fremantle",149,82,2024
12163,"Taylor","Duryea","Western Bulldogs",15,"14","2024-06-15",6,4,10,7,0,0,0,0,0,0,0,1,0,0,0,2,7,1,0,1,0,0,"Docklands",21796,"Western Bulldogs","Fremantle",149,82,2024
12537,"Tim","English","Western Bulldogs",44,"14","2024-06-15",11,3,14,9,2,0,24,6,1,2,1,3,1,1,0,8,7,3,2,2,0,0,"Docklands",21796,"Western Bulldogs","Fremantle",149,82,2024
13140,"Joel","Freijah","Western Bulldogs",27,"14","2024-06-15",6,9,15,6,0,0,0,1,0,0,0,2,0,1,0,6,10,0,0,0,1,0,"Docklands",21796,"Western Bulldogs","Fremantle",149,82,2024
13102,"Harvey","Gallagher","Western Bulldogs",12,"14","2024-06-15",5,1,6,1,2,0,0,1,0,1,0,3,1,2,0,1,6,0,1,0,0,1,"Docklands",21796,"Western Bulldogs","Fremantle",149,82,2024
11866,"Liam","Jones","Western Bulldogs",19,"14","2024-06-15",7,1,8,3,0,0,0,1,3,0,1,1,0,1,0,2,6,0,0,3,0,0,"Docklands",21796,"Western Bulldogs","Fremantle",149,82,2024
12900,"Buku","Khamis","Western Bulldogs",24,"14","2024-06-15",7,3,10,4,0,0,0,1,3,2,0,2,1,1,0,4,7,0,0,7,2,0,"Docklands",21796,"Western Bulldogs","Fremantle",149,82,2024
11898,"Tom","Liberatore","Western Bulldogs",21,"14","2024-06-15",11,17,28,6,0,2,0,5,5,4,10,3,1,1,0,15,13,0,0,2,0,0,"Docklands",21796,"Western Bulldogs","Fremantle",149,82,2024
