"Year","Round.Number","First.Name","Surname","Team.Name","Coaches.Votes","Home.Team","Away.Team"
2016,17,"Jordan","Lewis","HAW",4,"Sydney Swans","Hawthorn"
2016,17,"Cyril","Rioli","HAW",1,"Sydney Swans","Hawthorn"
2016,17,"Patrick","Dangerfield","GEEL",10,"Fremantle","Geelong Cats"
2016,17,"Stephen","Hill","FRE",7,"Fremantle","Geelong Cats"
2016,17,"Corey","Enright","GEEL",6,"Fremantle","Geelong Cats"
2016,17,"Joel","Selwood","GEEL",5,"Fremantle","Geelong Cats"
2016,17,"Andrew","Mackie","GEEL",1,"Fremantle","Geelong Cats"
2016,17,"Michael","Walters","FRE",1,"Fremantle","Geelong Cats"
2016,17,"Dustin","Martin","RICH",10,"Richmond","Essendon"
2016,17,"Ben","Griffiths","RICH",7,"Richmond","Essendon"
2016,17,"Zach","Merrett","ESS",7,"Richmond","Essendon"
2016,17,"Trent","Cotchin","RICH",4,"Richmond","Essendon"
2016,17,"Orazio","Fantasia","ESS",1,"Richmond","Essendon"
2016,17,"Brendon","Goddard","ESS",1,"Richmond","Essendon"
2016,17,"Justin","Westhoff","PORT",7,"North Melbourne","Port Adelaide"
2016,17,"Robbie","Gray","PORT",6,"North Melbourne","Port Adelaide"
2016,17,"Travis","Boak","PORT",6,"North Melbourne","Port Adelaide"
2016,17,"Jackson","Trengove","PORT",5,"North Melbourne","Port Adelaide"
2016,17,"Chad","Wingard","PORT",5,"North Melbourne","Port Adelaide"
2016,17,"Brent","Harvey","NMFC",1,"North Melbourne","Port Adelaide"
2016,17,"Brad","Crouch","ADEL",5,"Adelaide Crows","Collingwood"
2016,17,"Tom","Lynch","ADEL",5,"Adelaide Crows","Collingwood"
2016,17,"Rory","Sloane","ADEL",4,"Adelaide Crows","Collingwood"
2016,17,"Daniel","Talia","ADEL",4,"Adelaide Crows","Collingwood"
2016,17,"Ricky","Henderson","ADEL",3,"Adelaide Crows","Collingwood"
2016,17,"Jarryd","Lyons","ADEL",3,"Adelaide Crows","Collingwood"
2016,17,"Adam","Treloar","COLL",2,"Adelaide Crows","Collingwood"
2016,17,"Ben","Sinclair","COLL",2,"Adelaide Crows","Collingwood"
2016,17,"Brodie","Grundy","COLL",1,"Adelaide Crows","Collingwood"
2016,17,"Taylor","Adams","COLL",1,"Adelaide Crows","Collingwood"
2016,17,"Koby","Stevens","WB",7,"Western Bulldogs","Gold Coast Suns"
2016,17,"Clay","Smith","WB",5,"Western Bulldogs","Gold Coast Suns"
2016,17,"Easton","Wood","WB",4,"Western Bulldogs","Gold Coast Suns"
2016,17,"Marcus","Bontempelli","WB",4,"Western Bulldogs","Gold Coast Suns"
2016,17,"Liam","Picken","WB",3,"Western Bulldogs","Gold Coast Suns"
2016,17,"Jack","Macrae","WB",3,"Western Bulldogs","Gold Coast Suns"
2016,17,"Mitch","Wallis","WB",2,"Western Bulldogs","Gold Coast Suns"
2016,17,"Shane","Biggs","WB",1,"Western Bulldogs","Gold Coast Suns"
2016,17,"Tom","J Lynch","GCFC",1,"Western Bulldogs","Gold Coast Suns"
2016,17,"Sam","Docherty","CARL",9,"Carlton","West Coast Eagles"
2016,17,"Jeremy","McGovern","WCE",6,"Carlton","West Coast Eagles"
2016,17,"Andrew","Gaff","WCE",6,"Carlton","West Coast Eagles"
2016,17,"Mark","Lecras","WCE",3,"Carlton","West Coast Eagles"
2016,17,"Luke","Shuey","WCE",3,"Carlton","West Coast Eagles"
2016,17,"Kade","Simpson","CARL",2,"Carlton","West Coast Eagles"
2016,17,"Bryce","Gibbs","CARL",1,"Carlton","West Coast Eagles"
2016,17,"Tom","Hickey","STK",10,"St Kilda","Melbourne"
2016,17,"Tim","Membrey","STK",8,"St Kilda","Melbourne"
2016,17,"Jack","Viney","MELB",6,"St Kilda","Melbourne"
2016,17,"Jack","Newnes","STK",2,"St Kilda","Melbourne"
2016,17,"Sean","Dempster","STK",2,"St Kilda","Melbourne"
2016,17,"Jarryn","Geary","STK",1,"St Kilda","Melbourne"
2016,17,"Leigh","Montagna","STK",1,"St Kilda","Melbourne"
2016,17,"Callan","Ward","GWS",9,"Brisbane Lions","GWS Giants"
2016,17,"Stephen","Coniglio","GWS",8,"Brisbane Lions","GWS Giants"
2016,17,"Dylan","Shiel","GWS",6,"Brisbane Lions","GWS Giants"
2016,17,"Toby","Greene","GWS",3,"Brisbane Lions","GWS Giants"
2016,17,"Josh","Kelly","GWS",3,"Brisbane Lions","GWS Giants"
2016,17,"Jeremy","Cameron","GWS",1,"Brisbane Lions","GWS Giants"
2016,18,"Daniel","Wells","NMFC",10,"Collingwood","North Melbourne"
2016,18,"Sam","Gibson","NMFC",7,"Collingwood","North Melbourne"
2016,18,"Scott","Pendlebury","COLL",4,"Collingwood","North Melbourne"
2016,18,"Lindsay","Thomas","NMFC",4,"Collingwood","North Melbourne"
2016,18,"Ryan","Clarke","NMFC",3,"Collingwood","North Melbourne"
2016,18,"Drew","Petrie","NMFC",1,"Collingwood","North Melbourne"
2016,18,"Steele","Sidebottom","COLL",1,"Collingwood","North Melbourne"
2016,18,"Josh","Kennedy","SYD",10,"Sydney Swans","Carlton"
2016,18,"Patrick","Cripps","CARL",6,"Sydney Swans","Carlton"
2016,18,"Bryce","Gibbs","CARL",5,"Sydney Swans","Carlton"
2016,18,"Lance","Franklin","SYD",4,"Sydney Swans","Carlton"
2016,18,"Luke","Parker","SYD",2,"Sydney Swans","Carlton"
2016,18,"Jake","Lloyd","SYD",2,"Sydney Swans","Carlton"
2016,18,"Kade","Simpson","CARL",1,"Sydney Swans","Carlton"
2016,18,"Alex","Sexton","GCFC",10,"Gold Coast Suns","Fremantle"
2016,18,"Touk","Miller","GCFC",7,"Gold Coast Suns","Fremantle"
2016,18,"Steven","May","GCFC",6,"Gold Coast Suns","Fremantle"
2016,18,"Tom","J Lynch","GCFC",3,"Gold Coast Suns","Fremantle"
2016,18,"Lachie","Neale","FRE",2,"Gold Coast Suns","Fremantle"
2016,18,"Sam","Day","GCFC",1,"Gold Coast Suns","Fremantle"
2016,18,"Tom","Nicholls","GCFC",1,"Gold Coast Suns","Fremantle"
2016,18,"Dom","Tyson","MELB",8,"West Coast Eagles","Melbourne"
2016,18,"Nathan","Jones","MELB",7,"West Coast Eagles","Melbourne"
2016,18,"Dean","Kent","MELB",4,"West Coast Eagles","Melbourne"
2016,18,"Matt","Priddis","WCE",4,"West Coast Eagles","Melbourne"
2016,18,"Jack","Viney","MELB",4,"West Coast Eagles","Melbourne"
2016,18,"Jeremy","McGovern","WCE",2,"West Coast Eagles","Melbourne"
2016,18,"Shannon","Hurn","WCE",1,"West Coast Eagles","Melbourne"
2016,18,"Jack","Steven","STK",9,"Western Bulldogs","St Kilda"
2016,18,"Marcus","Bontempelli","WB",6,"Western Bulldogs","St Kilda"
2016,18,"Sean","Dempster","STK",6,"Western Bulldogs","St Kilda"
2016,18,"Nick","Riewoldt","STK",5,"Western Bulldogs","St Kilda"
2016,18,"Jarryn","Geary","STK",2,"Western Bulldogs","St Kilda"
2016,18,"Maverick","Weller","STK",2,"Western Bulldogs","St Kilda"
2016,18,"Corey","Enright","GEEL",10,"Geelong Cats","Adelaide Crows"
2016,18,"James","Bartel","GEEL",7,"Geelong Cats","Adelaide Crows"
2016,18,"Patrick","Dangerfield","GEEL",6,"Geelong Cats","Adelaide Crows"
2016,18,"Joel","Selwood","GEEL",4,"Geelong Cats","Adelaide Crows"
2016,18,"Daniel","Menzel","GEEL",2,"Geelong Cats","Adelaide Crows"
2016,18,"Tom","Hawkins","GEEL",1,"Geelong Cats","Adelaide Crows"
2016,18,"Tom","Rockliff","BL",10,"Essendon","Brisbane Lions"
2016,18,"Stefan","Martin","BL",8,"Essendon","Brisbane Lions"
2016,18,"Daniel","Rich","BL",5,"Essendon","Brisbane Lions"
2016,18,"Zach","Merrett","ESS",3,"Essendon","Brisbane Lions"
2016,18,"Ryan","Bastinac","BL",2,"Essendon","Brisbane Lions"
2016,18,"Daniel","Merrett","BL",1,"Essendon","Brisbane Lions"
2016,18,"Mitch","Robinson","BL",1,"Essendon","Brisbane Lions"
2016,18,"Sam","Mitchell","HAW",9,"Hawthorn","Richmond"
2016,18,"Bradley","Hill","HAW",6,"Hawthorn","Richmond"
2016,18,"Ben","Stratton","HAW",5,"Hawthorn","Richmond"
2016,18,"Dustin","Martin","RICH",5,"Hawthorn","Richmond"
2016,18,"Josh","Gibson","HAW",4,"Hawthorn","Richmond"
2016,18,"Jack","Gunston","HAW",1,"Hawthorn","Richmond"
2016,18,"Josh","Kelly","GWS",9,"Port Adelaide","GWS Giants"
2016,18,"Robbie","Gray","PORT",5,"Port Adelaide","GWS Giants"
2016,18,"Nick","Haynes","GWS",5,"Port Adelaide","GWS Giants"
2016,18,"Dylan","Shiel","GWS",4,"Port Adelaide","GWS Giants"
2016,18,"Tom","Scully","GWS",3,"Port Adelaide","GWS Giants"
2016,18,"Brad","Ebert","PORT",2,"Port Adelaide","GWS Giants"
2016,18,"Heath","Shaw","GWS",2,"Port Adelaide","GWS Giants"
2016,19,"Patrick","Dangerfield","GEEL",10,"Geelong Cats","Western Bulldogs"
2016,19,"Rhys","Stanley","GEEL",7,"Geelong Cats","Western Bulldogs"
2016,19,"Marcus","Bontempelli","WB",4,"Geelong Cats","Western Bulldogs"
2016,19,"Corey","Enright","GEEL",3,"Geelong Cats","Western Bulldogs"
2016,19,"Andrew","Mackie","GEEL",2,"Geelong Cats","Western Bulldogs"
2016,19,"Mitch","Duncan","GEEL",2,"Geelong Cats","Western Bulldogs"
2016,19,"Liam","Picken","WB",1,"Geelong Cats","Western Bulldogs"
2016,19,"Luke","Dahlhaus","WB",1,"Geelong Cats","Western Bulldogs"
2016,19,"Tom","Scully","GWS",8,"GWS Giants","Richmond"
2016,19,"Alex","Rance","RICH",8,"GWS Giants","Richmond"
2016,19,"Stephen","Coniglio","GWS",6,"GWS Giants","Richmond"
2016,19,"Shane","Mumford","GWS",4,"GWS Giants","Richmond"
2016,19,"Heath","Shaw","GWS",2,"GWS Giants","Richmond"
2016,19,"Steve","Johnson","GWS",2,"GWS Giants","Richmond"
2016,19,"Shaun","Burgoyne","HAW",8,"Hawthorn","Carlton"
2016,19,"Zach","Tuohy","CARL",7,"Hawthorn","Carlton"
2016,19,"Patrick","Cripps","CARL",6,"Hawthorn","Carlton"
2016,19,"Isaac","Smith","HAW",5,"Hawthorn","Carlton"
2016,19,"Jordan","Lewis","HAW",3,"Hawthorn","Carlton"
2016,19,"Grant","Birchall","HAW",1,"Hawthorn","Carlton"
2016,19,"Taylor","Adams","COLL",9,"Collingwood","West Coast Eagles"
2016,19,"Scott","Pendlebury","COLL",8,"Collingwood","West Coast Eagles"
2016,19,"Adam","Treloar","COLL",4,"Collingwood","West Coast Eagles"
2016,19,"Steele","Sidebottom","COLL",3,"Collingwood","West Coast Eagles"
2016,19,"Brodie","Grundy","COLL",3,"Collingwood","West Coast Eagles"
2016,19,"Josh","Smith","COLL",2,"Collingwood","West Coast Eagles"
2016,19,"Andrew","Gaff","WCE",1,"Collingwood","West Coast Eagles"
2016,19,"Jackson","Trengove","PORT",10,"Brisbane Lions","Port Adelaide"
2016,19,"Ollie","Wines","PORT",6,"Brisbane Lions","Port Adelaide"
2016,19,"Robbie","Gray","PORT",6,"Brisbane Lions","Port Adelaide"
2016,19,"Chad","Wingard","PORT",4,"Brisbane Lions","Port Adelaide"
2016,19,"Brad","Ebert","PORT",3,"Brisbane Lions","Port Adelaide"
2016,19,"John","Butcher","PORT",1,"Brisbane Lions","Port Adelaide"
2016,19,"Jamie","MacMillan","NMFC",9,"North Melbourne","St Kilda"
2016,19,"Ben","Cunnington","NMFC",8,"North Melbourne","St Kilda"
2016,19,"Drew","Petrie","NMFC",6,"North Melbourne","St Kilda"
2016,19,"Sam","Gibson","NMFC",3,"North Melbourne","St Kilda"
2016,19,"Blake","Acres","STK",2,"North Melbourne","St Kilda"
2016,19,"Scott","Thompson","NMFC",2,"North Melbourne","St Kilda"
2016,19,"Tom","J Lynch","GCFC",8,"Melbourne","Gold Coast Suns"
2016,19,"Dom","Tyson","MELB",8,"Melbourne","Gold Coast Suns"
2016,19,"Jack","Watts","MELB",8,"Melbourne","Gold Coast Suns"
2016,19,"Max","Gawn","MELB",2,"Melbourne","Gold Coast Suns"
2016,19,"Aaron","vandenBerg","MELB",2,"Melbourne","Gold Coast Suns"
2016,19,"Jarrod","Harbrow","GCFC",1,"Melbourne","Gold Coast Suns"
2016,19,"Touk","Miller","GCFC",1,"Melbourne","Gold Coast Suns"
2016,19,"Josh","Kennedy","SYD",10,"Fremantle","Sydney Swans"
2016,19,"Dan","Hannebery","SYD",8,"Fremantle","Sydney Swans"
2016,19,"Tom","Mitchell","SYD",5,"Fremantle","Sydney Swans"
2016,19,"Luke","Parker","SYD",3,"Fremantle","Sydney Swans"
2016,19,"David","Mundy","FRE",2,"Fremantle","Sydney Swans"
2016,19,"Dane","Rampe","SYD",1,"Fremantle","Sydney Swans"
2016,19,"Heath","Grundy","SYD",1,"Fremantle","Sydney Swans"
2016,19,"Eddie","Betts","ADEL",10,"Adelaide Crows","Essendon"
2016,19,"Rory","Sloane","ADEL",8,"Adelaide Crows","Essendon"
2016,19,"Rory","Laird","ADEL",6,"Adelaide Crows","Essendon"
2016,19,"Joe","Daniher","ESS",3,"Adelaide Crows","Essendon"
2016,19,"Charlie","Cameron","ADEL",3,"Adelaide Crows","Essendon"
2016,20,"Trent","Cotchin","RICH",10,"Richmond","Collingwood"
2016,20,"Alex","Rance","RICH",8,"Richmond","Collingwood"
2016,20,"Dustin","Martin","RICH",5,"Richmond","Collingwood"
2016,20,"Shaun","Grigg","RICH",5,"Richmond","Collingwood"
2016,20,"Brodie","Grundy","COLL",1,"Richmond","Collingwood"
2016,20,"Jack","Riewoldt","RICH",1,"Richmond","Collingwood"
2016,20,"Dan","Hannebery","SYD",9,"Sydney Swans","Port Adelaide"
2016,20,"Luke","Parker","SYD",7,"Sydney Swans","Port Adelaide"
2016,20,"Isaac","Heeney","SYD",6,"Sydney Swans","Port Adelaide"
2016,20,"Tom","Mitchell","SYD",4,"Sydney Swans","Port Adelaide"
2016,20,"Josh","Kennedy","SYD",2,"Sydney Swans","Port Adelaide"
2016,20,"Dane","Rampe","SYD",1,"Sydney Swans","Port Adelaide"
2016,20,"Sam","Naismith","SYD",1,"Sydney Swans","Port Adelaide"
2016,20,"Max","Gawn","MELB",10,"Melbourne","Hawthorn"
2016,20,"Jack","Viney","MELB",8,"Melbourne","Hawthorn"
2016,20,"Cyril","Rioli","HAW",6,"Melbourne","Hawthorn"
2016,20,"Dom","Tyson","MELB",4,"Melbourne","Hawthorn"
2016,20,"Nathan","Jones","MELB",2,"Melbourne","Hawthorn"
2016,20,"Steven","May","GCFC",10,"Gold Coast Suns","GWS Giants"
2016,20,"Tom","J Lynch","GCFC",7,"Gold Coast Suns","GWS Giants"
2016,20,"Shane","Mumford","GWS",4,"Gold Coast Suns","GWS Giants"
2016,20,"Jeremy","Cameron","GWS",3,"Gold Coast Suns","GWS Giants"
2016,20,"Devon","Smith","GWS",2,"Gold Coast Suns","GWS Giants"
2016,20,"Tom","Scully","GWS",2,"Gold Coast Suns","GWS Giants"
2016,20,"Toby","Greene","GWS",1,"Gold Coast Suns","GWS Giants"
2016,20,"Stephen","Coniglio","GWS",1,"Gold Coast Suns","GWS Giants"
2016,20,"Daniel","Talia","ADEL",7,"Adelaide Crows","Brisbane Lions"
2016,20,"Rory","Sloane","ADEL",5,"Adelaide Crows","Brisbane Lions"
2016,20,"Brad","Crouch","ADEL",5,"Adelaide Crows","Brisbane Lions"
2016,20,"Rory","Laird","ADEL",5,"Adelaide Crows","Brisbane Lions"
2016,20,"Tom","Lynch","ADEL",3,"Adelaide Crows","Brisbane Lions"
2016,20,"Taylor","Walker","ADEL",3,"Adelaide Crows","Brisbane Lions"
2016,20,"Brodie","Smith","ADEL",2,"Adelaide Crows","Brisbane Lions"
2016,20,"Matthew","Boyd","WB",8,"Western Bulldogs","North Melbourne"
2016,20,"Marcus","Bontempelli","WB",5,"Western Bulldogs","North Melbourne"
2016,20,"Easton","Wood","WB",5,"Western Bulldogs","North Melbourne"
2016,20,"Jason","Johannisen","WB",3,"Western Bulldogs","North Melbourne"
2016,20,"Luke","Dahlhaus","WB",3,"Western Bulldogs","North Melbourne"
2016,20,"Tory","Dickson","WB",2,"Western Bulldogs","North Melbourne"
2016,20,"Jamie","MacMillan","NMFC",2,"Western Bulldogs","North Melbourne"
2016,20,"Fletcher","Roberts","WB",1,"Western Bulldogs","North Melbourne"
2016,20,"Ben","Cunnington","NMFC",1,"Western Bulldogs","North Melbourne"
2016,20,"Jade","Gresham","STK",8,"Carlton","St Kilda"
2016,20,"Tim","Membrey","STK",6,"Carlton","St Kilda"
2016,20,"Jack","Newnes","STK",6,"Carlton","St Kilda"
2016,20,"Nick","Riewoldt","STK",5,"Carlton","St Kilda"
2016,20,"Zach","Tuohy","CARL",2,"Carlton","St Kilda"
2016,20,"Dylan","Roberton","STK",2,"Carlton","St Kilda"
2016,20,"Sebastian","Ross","STK",1,"Carlton","St Kilda"
2016,20,"Josh","J Kennedy","WCE",10,"Fremantle","West Coast Eagles"
2016,20,"Chris","Masten","WCE",4,"Fremantle","West Coast Eagles"
2016,20,"Luke","Shuey","WCE",4,"Fremantle","West Coast Eagles"
2016,20,"Mark","Lecras","WCE",3,"Fremantle","West Coast Eagles"
2016,20,"Shannon","Hurn","WCE",3,"Fremantle","West Coast Eagles"
2016,20,"Stephen","Hill","FRE",2,"Fremantle","West Coast Eagles"
2016,20,"Matt","Priddis","WCE",2,"Fremantle","West Coast Eagles"
2016,20,"Jeremy","McGovern","WCE",1,"Fremantle","West Coast Eagles"
2016,20,"Tommy","Sheridan","FRE",1,"Fremantle","West Coast Eagles"
2016,20,"Corey","Enright","GEEL",9,"Geelong Cats","Essendon"
2016,20,"Harry","Taylor","GEEL",7,"Geelong Cats","Essendon"
2016,20,"Cameron","Guthrie","GEEL",6,"Geelong Cats","Essendon"
2016,20,"Patrick","Dangerfield","GEEL",4,"Geelong Cats","Essendon"
2016,20,"Lachie","Henderson","GEEL",3,"Geelong Cats","Essendon"
2016,20,"Mitch","Brown","ESS",1,"Geelong Cats","Essendon"
2016,21,"Marcus","Bontempelli","WB",10,"Western Bulldogs","Collingwood"
2016,21,"Adam","Treloar","COLL",8,"Western Bulldogs","Collingwood"
2016,21,"Liam","Picken","WB",3,"Western Bulldogs","Collingwood"
2016,21,"Luke","Dahlhaus","WB",3,"Western Bulldogs","Collingwood"
2016,21,"Darcy","Moore","COLL",2,"Western Bulldogs","Collingwood"
2016,21,"Brodie","Grundy","COLL",2,"Western Bulldogs","Collingwood"
2016,21,"Joel","Hamling","WB",1,"Western Bulldogs","Collingwood"
2016,21,"Tyson","Goldsack","COLL",1,"Western Bulldogs","Collingwood"
2016,21,"Dayne","Zorko","BL",10,"Brisbane Lions","Carlton"
2016,21,"Tom","Rockliff","BL",8,"Brisbane Lions","Carlton"
2016,21,"Patrick","Cripps","CARL",6,"Brisbane Lions","Carlton"
2016,21,"Kade","Simpson","CARL",2,"Brisbane Lions","Carlton"
2016,21,"Michael","Close","BL",2,"Brisbane Lions","Carlton"
2016,21,"Ed","Curnow","CARL",2,"Brisbane Lions","Carlton"
2016,21,"Isaac","Smith","HAW",10,"Hawthorn","North Melbourne"
2016,21,"Bradley","Hill","HAW",6,"Hawthorn","North Melbourne"
2016,21,"Robbie","Tarrant","NMFC",6,"Hawthorn","North Melbourne"
2016,21,"Sam","Mitchell","HAW",6,"Hawthorn","North Melbourne"
2016,21,"Grant","Birchall","HAW",1,"Hawthorn","North Melbourne"
2016,21,"Jack","Ziebell","NMFC",1,"Hawthorn","North Melbourne"
2016,21,"Luke","Shuey","WCE",10,"GWS Giants","West Coast Eagles"
2016,21,"Rory","Lobb","GWS",8,"GWS Giants","West Coast Eagles"
2016,21,"Nic","Naitanui","WCE",6,"GWS Giants","West Coast Eagles"
2016,21,"Toby","Greene","GWS",3,"GWS Giants","West Coast Eagles"
2016,21,"Matt","Priddis","WCE",2,"GWS Giants","West Coast Eagles"
2016,21,"Ryan","Griffen","GWS",1,"GWS Giants","West Coast Eagles"
2016,21,"Max","Gawn","MELB",10,"Port Adelaide","Melbourne"
2016,21,"Dom","Tyson","MELB",7,"Port Adelaide","Melbourne"
2016,21,"Tom","McDonald","MELB",4,"Port Adelaide","Melbourne"
2016,21,"Nathan","Jones","MELB",4,"Port Adelaide","Melbourne"
2016,21,"Bernie","Vince","MELB",3,"Port Adelaide","Melbourne"
2016,21,"Jared","Polec","PORT",1,"Port Adelaide","Melbourne"
2016,21,"Ollie","Wines","PORT",1,"Port Adelaide","Melbourne"
2016,21,"Lance","Franklin","SYD",10,"St Kilda","Sydney Swans"
2016,21,"Luke","Parker","SYD",8,"St Kilda","Sydney Swans"
2016,21,"Dan","Hannebery","SYD",5,"St Kilda","Sydney Swans"
2016,21,"Josh","Kennedy","SYD",3,"St Kilda","Sydney Swans"
2016,21,"Jake","Lloyd","SYD",3,"St Kilda","Sydney Swans"
2016,21,"Callum","Mills","SYD",1,"St Kilda","Sydney Swans"
2016,21,"David","Zaharakis","ESS",10,"Essendon","Gold Coast Suns"
2016,21,"Zach","Merrett","ESS",8,"Essendon","Gold Coast Suns"
2016,21,"Touk","Miller","GCFC",6,"Essendon","Gold Coast Suns"
2016,21,"Mathew","Stokes","ESS",2,"Essendon","Gold Coast Suns"
2016,21,"Mitch","Brown","ESS",2,"Essendon","Gold Coast Suns"
2016,21,"James","Kelly","ESS",1,"Essendon","Gold Coast Suns"
2016,21,"Steven","May","GCFC",1,"Essendon","Gold Coast Suns"
2016,21,"Brad","Crouch","ADEL",9,"Fremantle","Adelaide Crows"
2016,21,"Eddie","Betts","ADEL",7,"Fremantle","Adelaide Crows"
2016,21,"Josh","Jenkins","ADEL",6,"Fremantle","Adelaide Crows"
2016,21,"Scott","Thompson","ADEL",3,"Fremantle","Adelaide Crows"
2016,21,"Rory","Laird","ADEL",3,"Fremantle","Adelaide Crows"
2016,21,"Michael","Walters","FRE",2,"Fremantle","Adelaide Crows"
2016,21,"Alex","Rance","RICH",10,"Richmond","Geelong Cats"
2016,21,"Corey","Enright","GEEL",6,"Richmond","Geelong Cats"
2016,21,"Patrick","Dangerfield","GEEL",6,"Richmond","Geelong Cats"
2016,21,"Joel","Selwood","GEEL",4,"Richmond","Geelong Cats"
2016,21,"Dustin","Martin","RICH",4,"Richmond","Geelong Cats"
2016,22,"Andrew","Gaff","WCE",10,"West Coast Eagles","Hawthorn"
2016,22,"Josh","J Kennedy","WCE",6,"West Coast Eagles","Hawthorn"
2016,22,"Jeremy","McGovern","WCE",5,"West Coast Eagles","Hawthorn"
2016,22,"Matt","Priddis","WCE",4,"West Coast Eagles","Hawthorn"
2016,22,"Nic","Naitanui","WCE",4,"West Coast Eagles","Hawthorn"
2016,22,"Mark","Hutchings","WCE",1,"West Coast Eagles","Hawthorn"
2016,22,"Luke","Parker","SYD",9,"North Melbourne","Sydney Swans"
2016,22,"Brent","Harvey","NMFC",7,"North Melbourne","Sydney Swans"
2016,22,"Dan","Hannebery","SYD",6,"North Melbourne","Sydney Swans"
2016,22,"Nick","Dal Santo","NMFC",4,"North Melbourne","Sydney Swans"
2016,22,"Callum","Mills","SYD",3,"North Melbourne","Sydney Swans"
2016,22,"Daniel","Wells","NMFC",1,"North Melbourne","Sydney Swans"
2016,22,"Sebastian","Ross","STK",10,"Richmond","St Kilda"
2016,22,"Leigh","Montagna","STK",7,"Richmond","St Kilda"
2016,22,"Daniel","Rioli","RICH",6,"Richmond","St Kilda"
2016,22,"Sean","Dempster","STK",3,"Richmond","St Kilda"
2016,22,"Dustin","Martin","RICH",2,"Richmond","St Kilda"
2016,22,"Nick","Riewoldt","STK",1,"Richmond","St Kilda"
2016,22,"Blake","Acres","STK",1,"Richmond","St Kilda"
2016,22,"Ryan","Griffen","GWS",10,"GWS Giants","Fremantle"
2016,22,"Lachie","Whitfield","GWS",6,"GWS Giants","Fremantle"
2016,22,"Nick","Haynes","GWS",6,"GWS Giants","Fremantle"
2016,22,"Jonathon","Patton","GWS",6,"GWS Giants","Fremantle"
2016,22,"Nathan","Wilson","GWS",1,"GWS Giants","Fremantle"
2016,22,"Lachie","Neale","FRE",1,"GWS Giants","Fremantle"
2016,22,"Eddie","Betts","ADEL",10,"Port Adelaide","Adelaide Crows"
2016,22,"Ollie","Wines","PORT",8,"Port Adelaide","Adelaide Crows"
2016,22,"Robbie","Gray","PORT",5,"Port Adelaide","Adelaide Crows"
2016,22,"Matt","Crouch","ADEL",3,"Port Adelaide","Adelaide Crows"
2016,22,"Rory","Laird","ADEL",2,"Port Adelaide","Adelaide Crows"
2016,22,"Mitch","McGovern","ADEL",1,"Port Adelaide","Adelaide Crows"
2016,22,"Jarryd","Lyons","ADEL",1,"Port Adelaide","Adelaide Crows"
2016,22,"Adam","Treloar","COLL",10,"Collingwood","Gold Coast Suns"
2016,22,"Scott","Pendlebury","COLL",8,"Collingwood","Gold Coast Suns"
2016,22,"Josh","Smith","COLL",5,"Collingwood","Gold Coast Suns"
2016,22,"Jeremy","Howe","COLL",4,"Collingwood","Gold Coast Suns"
2016,22,"Brodie","Grundy","COLL",2,"Collingwood","Gold Coast Suns"
2016,22,"Jesse","White","COLL",1,"Collingwood","Gold Coast Suns"
2016,22,"Patrick","Cripps","CARL",10,"Carlton","Melbourne"
2016,22,"Bryce","Gibbs","CARL",8,"Carlton","Melbourne"
2016,22,"Kade","Simpson","CARL",4,"Carlton","Melbourne"
2016,22,"Matthew","Kreuzer","CARL",3,"Carlton","Melbourne"
2016,22,"Jack","Viney","MELB",2,"Carlton","Melbourne"
2016,22,"Sam","Docherty","CARL",2,"Carlton","Melbourne"
2016,22,"Dylan","Buckley","CARL",1,"Carlton","Melbourne"
2016,22,"Sam","Menegola","GEEL",10,"Brisbane Lions","Geelong Cats"
2016,22,"Patrick","Dangerfield","GEEL",7,"Brisbane Lions","Geelong Cats"
2016,22,"Steven","Motlop","GEEL",7,"Brisbane Lions","Geelong Cats"
2016,22,"Cameron","Guthrie","GEEL",2,"Brisbane Lions","Geelong Cats"
2016,22,"Daniel","Rich","BL",2,"Brisbane Lions","Geelong Cats"
2016,22,"Scott","Selwood","GEEL",1,"Brisbane Lions","Geelong Cats"
2016,22,"Tom","Rockliff","BL",1,"Brisbane Lions","Geelong Cats"
2016,22,"Liam","Picken","WB",8,"Essendon","Western Bulldogs"
